Iteration,Train reward,Eval reward,TD loss,Episode
0,nan,-773.6304935437997,nan,0
100,-101.7506501164741,-773.6304935437997,318.4010314941406,1
200,-279.66188658161406,-773.6304935437997,102.01556847572327,2
300,-299.3479511659047,-773.6304935437997,77.12257381677628,3
400,-234.72550621105935,-773.6304935437997,72.59490158081054,4
500,-222.04289760641427,-320.63975314302087,109.60585587024688,5
600,-201.85636834562834,-320.63975314302087,103.63862787008286,6
700,-195.66227178243298,-320.63975314302087,95.3630644416809,7
800,-199.22361159955614,-320.63975314302087,98.09598740816116,8
900,-199.22361159955614,-320.63975314302087,104.12350276947022,8
1000,-199.05454506911644,-263.3489780740127,86.3436675953865,9
1100,-186.94940221775016,-263.3489780740127,67.48152816534042,11
1200,-184.04074077434984,-263.3489780740127,78.59484523296356,12
1300,-182.07028854580474,-263.3489780740127,88.01838255405426,13
1400,-180.93603009595077,-263.3489780740127,74.74617055654525,14
1500,-174.68230385440094,-204.77658091056148,83.05800024747849,15
1600,-171.05956048528378,-204.77658091056148,79.6829629278183,17
1700,-184.23275138796623,-204.77658091056148,92.27851407766342,18
1800,-182.21864232654528,-204.77658091056148,78.58110122203827,19
1900,-179.97514363817194,-204.77658091056148,84.12755180597306,20
2000,-180.99574389346571,-228.45892972166476,70.80067795991897,21
2100,-162.9750208743918,-228.45892972166476,67.95940717339516,22
2200,-152.45044573045402,-228.45892972166476,73.49080514669419,23
2300,-151.33366037080646,-228.45892972166476,62.65633753418923,24
2400,-151.33366037080646,-228.45892972166476,89.76161862611771,24
2500,-159.567501435276,-188.77249149612757,63.0706529211998,25
2600,-158.7605028520897,-188.77249149612757,57.07486322283745,27
2700,-155.391702580943,-188.77249149612757,68.17106475114822,28
2800,-148.75287856810928,-188.77249149612757,66.8769497346878,29
2900,-155.47249471772992,-188.77249149612757,79.36726085782051,30
3000,-158.0849751036621,-91.36604836745262,62.96549193620682,31
3100,-155.52148596630153,-91.36604836745262,79.2518733048439,32
3200,-149.05926986676508,-91.36604836745262,69.9343254351616,33
3300,-148.4638256748884,-91.36604836745262,93.79430970430374,34
3400,-156.14131333932272,-91.36604836745262,87.48898077249527,35
3500,-161.12953885828216,-296.8683261116586,63.08603007555008,36
3600,-159.1081540199758,-296.8683261116586,60.586913266181945,37
3700,-140.06918079500514,-296.8683261116586,76.58041189908981,38
3800,-134.35054698561513,-296.8683261116586,62.067350556850435,39
3900,-130.655598123461,-296.8683261116586,72.1463215148449,40
4000,-138.76904852722097,-73.21289063608606,64.1494038105011,41
4100,-133.33019011903158,-73.21289063608606,77.65139434099197,42
4200,-144.75278663904066,-73.21289063608606,48.895419425964356,43
4300,-143.78991655240895,-73.21289063608606,60.95523892521858,44
4400,-131.0402311121577,-73.21289063608606,72.0471990776062,45
4500,-126.82736373671912,-184.37919927671362,52.75027776122093,46
4600,-118.51330993264801,-184.37919927671362,53.98058184862137,48
4700,-121.94213861949349,-184.37919927671362,50.49268524885178,49
4800,-121.94213861949349,-184.37919927671362,61.53524153232574,49
4900,-112.12451121129598,-184.37919927671362,52.874325397014616,50
5000,-108.86075834319988,-511.8560371280736,60.231658061742785,51
5100,-105.16865992310868,-511.8560371280736,57.89431347131729,52
5200,-105.16865992310868,-511.8560371280736,71.87251287221909,52
